,local_date,hours,jobcode_1,jobcode_2,activity,billable,class,service item,emp_name,salary,activities,has_flags,flag_types
244,2019-02-19,2.75,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Office Management,,
245,2019-02-19,0.25,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Proposal,,
246,2019-02-19,1.67,SAN DIEGO GAS & ELECTRIC CO,18002 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:SDG&E,Task 2 - Standards Essential Courses,EMP_6,1,T31810: SDG&E NR Lighting Audit,,
247,2019-02-20,1.67,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
248,2019-02-20,4.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",,
249,2019-02-20,1.67,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
250,2019-02-20,0.42,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Proposal,,
251,2019-02-20,0.92,BDE Architecture Inc.,17404 YBI San Francisco,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Energy Model/Takeoffs,,
252,2019-02-20,1.42,RMW ARCHITECTURE + INTERIORS,19042 - Western Digital Bldg #50,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Energy Model/Takeoffs,,
253,2019-02-21,1.25,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
254,2019-02-21,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 1 - Decoding Talks,EMP_6,1,T11901: Decoding QII,,
255,2019-02-21,1.25,Loisos + Ubbelohde,18358 - O Street Project,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Meeting,,
256,2019-02-21,0.75,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Meeting,,
257,2019-02-21,2.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T21810: Mentoring Training 2016,,
258,2019-02-21,0.75,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Proposal,,
259,2019-02-22,12.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",,
260,2019-02-25,1.5,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
261,2019-02-25,1.0,Loisos + Ubbelohde,18358 - O Street Project,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Meeting,,
262,2019-02-25,2.08,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Proposal,,
263,2019-02-25,1.42,Lunch Break,,,,,,EMP_6,1,,,
264,2019-02-25,0.75,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
265,2019-02-25,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,"T31814: Weekly/Monthly Check Ins: Weekly meeting with managers, instructor calls, etc.",,
266,2019-02-25,0.75,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,,Yes,Utilities:PG&E,Task 4 - Future Code Work,EMP_6,1,T#1802: General/Admin Support (not SME tasks),,
267,2019-02-25,1.67,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
268,2019-02-25,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 1 - Decoding Talks,EMP_6,1,T11901: Decoding QII,,
269,2019-02-25,1.5,Kelly + Morgan Architects,19053 - 89 Ramona E+A,,No,Residential,Energy Code Compliance Work,EMP_6,1,Energy Model/Takeoffs,,
270,2019-02-26,0.17,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
271,2019-02-26,0.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31815: 2019 What Changed Resource,,
272,2019-02-26,0.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31822: Supporting 2019 Updates,,
273,2019-02-26,0.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31815: 2019 What Changed Resource,,
274,2019-02-26,1.17,Lunch Break,,,,,,EMP_6,1,,,
275,2019-02-26,0.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31815: 2019 What Changed Resource,,
276,2019-02-26,4.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31813: Compliance Software: Support and maintenance of workarounds and other software specific projects,,
277,2019-02-27,0.58,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
278,2019-02-27,0.67,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Office Management,,
279,2019-02-27,0.42,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
280,2019-02-27,0.58,Douglas Pancake Architects,19066 Cadence Senior Living,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Meeting,,
281,2019-02-27,1.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31822: Supporting 2019 Updates,,
282,2019-02-27,2.17,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Office Management,,
283,2019-02-27,0.08,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
284,2019-02-27,0.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",,
285,2019-02-27,1.25,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",,Yes,Nonresidential,CA Phase,EMP_6,1,Energy Model/Takeoffs,,
286,2019-02-28,1.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31813: Compliance Software: Support and maintenance of workarounds and other software specific projects,,
287,2019-02-28,0.08,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
288,2019-02-28,0.25,RMW ARCHITECTURE + INTERIORS,19042 - Western Digital Bldg #50,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Energy Model/Takeoffs,,
289,2019-02-28,1.0,Douglas Pancake Architects,19066 Cadence Senior Living,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Energy Model/Takeoffs,,
290,2019-02-28,0.75,Lunch Break,,,,,,EMP_6,1,,,
291,2019-02-28,1.75,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Special Projects,,
292,2019-02-28,4.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",,
293,2019-03-02,6.92,"Carollo Engineers, Inc.",19055 - Carollo Training,,Yes,Nonresidential,Consulting,EMP_6,1,Project Coordination,,
294,2019-03-03,5.0,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
295,2019-03-04,1.25,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
296,2019-03-04,1.75,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Office Management,,
297,2019-03-04,1.25,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Office Management,,
298,2019-03-04,0.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 1 - Decoding Talks,EMP_6,1,T11901: Decoding QII,,
299,2019-03-04,1.0,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Proposal,,
300,2019-03-05,9.0,"Carollo Engineers, Inc.",19055 - Carollo Training,,Yes,Nonresidential,Consulting,EMP_6,1,Meeting,,
301,2019-03-06,8.0,"Carollo Engineers, Inc.",19055 - Carollo Training,,Yes,Nonresidential,Consulting,EMP_6,1,Meeting,,
302,2019-03-07,2.08,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Meeting,,
303,2019-03-07,1.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31816: Jetpack,,
304,2019-03-07,0.67,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
305,2019-03-07,2.0,BDE Architecture Inc.,17404 YBI San Francisco,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Meeting,,
306,2019-03-07,2.17,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Special Projects,,
307,2019-03-07,0.0,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
308,2019-03-07,0.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",,
309,2019-03-07,1.25,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
310,2019-03-08,2.48,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
311,2019-03-08,1.0,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Office Management,,
312,2019-03-08,1.67,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
313,2019-03-08,2.83,@ Gabel Energy,,,No,Nonresidential,Overhead,EMP_6,1,Gabel: Proposal,,
314,2019-03-09,3.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 1 - Decoding Talks,EMP_6,1,T11901: Decoding QII,,
315,2019-03-10,5.92,Douglas Pancake Architects,19066 Cadence Senior Living,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Energy Model/Takeoffs,,
316,2019-03-11,1.75,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
317,2019-03-11,1.17,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Special Projects,,
318,2019-03-11,0.67,Douglas Pancake Architects,19066 Cadence Senior Living,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Energy Model/Takeoffs,,
319,2019-03-11,1.0,Lunch Break,,,,,,EMP_6,1,,,
320,2019-03-11,0.92,Douglas Pancake Architects,19066 Cadence Senior Living,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Energy Model/Takeoffs,,
321,2019-03-11,1.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 1 - Decoding Talks,EMP_6,1,T11901: Decoding QII,,
322,2019-03-11,0.83,Douglas Pancake Architects,19066 Cadence Senior Living,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Energy Model/Takeoffs,,
323,2019-03-11,0.92,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Office Management,,
324,2019-03-12,1.0,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
325,2019-03-12,1.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,EMP_6,1,T21810: Mentoring Training 2016,,
326,2019-03-12,3.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31815: 2019 What Changed Resource,,
327,2019-03-12,5.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31822: Supporting 2019 Updates,,
328,2019-03-13,0.5,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
329,2019-03-13,1.17,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,,Yes,Utilities:PG&E,Task 4 - Future Code Work,EMP_6,1,T41804: 2022 Multifamily Support,,
330,2019-03-13,0.58,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
331,2019-03-13,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",,
332,2019-03-13,0.08,BDE Architecture Inc.,"17239-GR2 333 12th Street, SF",,Yes,Nonresidential,CA Phase,EMP_6,1,Project Coordination,,
333,2019-03-13,1.75,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
334,2019-03-13,0.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31822: Supporting 2019 Updates,,
335,2019-03-13,1.75,Lunch Break,,,,,,EMP_6,1,,,
336,2019-03-13,2.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31822: Supporting 2019 Updates,,
337,2019-03-14,0.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",,
338,2019-03-14,1.0,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Office Management,,
339,2019-03-14,0.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31815: 2019 What Changed Resource,,
340,2019-03-14,1.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",,
341,2019-03-14,1.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31822: Supporting 2019 Updates,,
342,2019-03-14,0.42,BDE Architecture Inc.,17404 YBI San Francisco,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Meeting,,
343,2019-03-14,1.5,Douglas Pancake Architects,19066 Cadence Senior Living,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Meeting,,
344,2019-03-14,1.17,"2050 Partners, Inc.",18327 Code Readiness MultiFamily,,Yes,Utilities:Other Utilities,Sub - 2050,EMP_6,1,S11801: Initial MF Code Ready - 2050,,
345,2019-03-14,5.5,Douglas Pancake Architects,19066 Cadence Senior Living,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Energy Model/Takeoffs,,
346,2019-03-15,0.67,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
347,2019-03-15,2.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31822: Supporting 2019 Updates,,
348,2019-03-15,0.0,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
349,2019-03-15,0.92,Lunch Break,,,,,,EMP_6,1,,,
350,2019-03-15,1.25,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
351,2019-03-15,0.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31822: Supporting 2019 Updates,,
352,2019-03-15,1.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",,
353,2019-03-15,2.5,Douglas Pancake Architects,19066 Cadence Senior Living,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Energy Model/Takeoffs,,
354,2019-03-16,2.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,EMP_6,1,T21806: Res Lighting 2016,,
355,2019-03-16,0.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 1 - Decoding Talks,EMP_6,1,T11901: Decoding QII,,
356,2019-03-16,3.33,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31805: Forms NRCC-MCH 2016,,
357,2019-03-16,0.75,Lunch Break,,,,,,EMP_6,1,,,
358,2019-03-16,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31805: Forms NRCC-MCH 2016,,
359,2019-03-16,2.75,Douglas Pancake Architects,19066 Cadence Senior Living,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Energy Model/Takeoffs,,
360,2019-03-17,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31822: Supporting 2019 Updates,,
361,2019-03-17,0.78,Jacobs,19068 - Equinix SV10-AUG,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Energy Model/Takeoffs,,
362,2019-03-17,0.92,Jacobs,19068 - Equinix SV10-AUG,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Energy Model/Takeoffs,,
363,2019-03-17,3.08,Douglas Pancake Architects,19066 Cadence Senior Living,,Yes,Nonresidential,Extra Services,EMP_6,1,Energy Model/Takeoffs,,
364,2019-03-18,2.75,ColRich,19073 ColRich Master Agreement,,Yes,Nonresidential,Consulting,EMP_6,1,Meeting,,
365,2019-03-18,2.5,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
366,2019-03-19,9.58,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,,Yes,Utilities:SDG&E,Task 2 - Standards Essential Courses,EMP_6,1,"T21801: Training General (add notes): When it doesn't fit in anywhere else, NOT a new project",,
367,2019-03-19,1.67,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
368,2019-03-20,8.0,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,,Yes,Utilities:SDG&E,Task 2 - Standards Essential Courses,EMP_6,1,"T21801: Training General (add notes): When it doesn't fit in anywhere else, NOT a new project",,
369,2019-03-21,2.0,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
370,2019-03-21,4.0,SCE,19003 Codes and Standards,,Yes,Utilities:Other Utilities,Task 2 - Standards Essential Courses,EMP_6,1,T21811: Res Lighting - 1/2 Day Class,,
371,2019-03-22,0.0,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
372,2019-03-22,3.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 1 - Decoding Talks,EMP_6,1,T11901: Decoding QII,,
373,2019-03-22,1.0,"2050 Partners, Inc.",18327 Code Readiness MultiFamily,,Yes,Utilities:Other Utilities,Sub - 2050,EMP_6,1,S11801: Initial MF Code Ready - 2050,,
374,2019-03-22,1.0,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
375,2019-03-22,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,EMP_6,1,T31822: Supporting 2019 Updates,,
376,2019-03-22,0.5,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Proposal,,
377,2019-03-22,1.67,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
378,2019-03-22,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 1 - Decoding Talks,EMP_6,1,T11901: Decoding QII,,
379,2019-03-23,1.0,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Proposal,,
380,2019-03-24,1.92,Douglas Pancake Architects,19066 Cadence Senior Living,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Energy Model/Takeoffs,,
381,2019-03-25,4.08,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Office Management,,
382,2019-03-25,0.75,Lunch Break,,,,,,EMP_6,1,,,
383,2019-03-25,2.92,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Office Management,,
384,2019-03-25,0.75,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,,Yes,Utilities:PG&E,Task 4 - Future Code Work,EMP_6,1,T#1802: General/Admin Support (not SME tasks),,
385,2019-03-25,0.75,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Office Management,,
386,2019-03-25,0.92,Douglas Pancake Architects,19066 Cadence Senior Living,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Energy Model/Takeoffs,,
387,2019-03-25,3.83,Douglas Pancake Architects,19066 Cadence Senior Living,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Energy Model/Takeoffs,,
388,2019-03-26,3.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 1 - Decoding Talks,EMP_6,1,T11901: Decoding QII,,
389,2019-03-26,0.5,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
390,2019-03-26,0.75,Lunch Break,,,,,,EMP_6,1,,,
391,2019-03-26,0.75,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
392,2019-03-26,5.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 1 - Decoding Talks,EMP_6,1,T11901: Decoding QII,,
393,2019-03-27,2.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 1 - Decoding Talks,EMP_6,1,T11901: Decoding QII,,
394,2019-03-27,0.33,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
395,2019-03-27,1.92,Amit Wadhwa & Associates,19081 - 45 Fremont,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Energy Model/Takeoffs,,
396,2019-03-27,2.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),,Yes,Utilities:PG&E,Task 1 - Decoding Talks,EMP_6,1,T11901: Decoding QII,,
397,2019-03-27,0.58,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
398,2019-03-27,1.25,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Proposal,,
399,2019-03-27,1.33,Douglas Pancake Architects,19066 Cadence Senior Living,,No,Nonresidential,Energy Code Compliance Work,EMP_6,1,Energy Model/Takeoffs,,
400,2019-03-28,0.5,@ Gabel Energy,,,No,Overhead,Overhead,EMP_6,1,Gabel: Email,,
401,2019-03-28,1.33,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,,Yes,Utilities:PG&E,Task 4 - Future Code Work,EMP_6,1,T41801: Advocacy General:,,
