,local_date,hours,jobcode_1,jobcode_2,activities,billable,class,service item,has_flags,flag_types,emp_name,salary
905,2019-08-04,6.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
906,2019-08-05,0.08,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
907,2019-08-05,0.75,@ Gabel Energy,,Gabel: Proposal,No,Nonresidential,Overhead,,,EMP_6,1
908,2019-08-05,1.42,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
909,2019-08-05,1.17,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
910,2019-08-05,0.42,Lunch Break,,,,,,,,EMP_6,1
911,2019-08-05,2.5,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
912,2019-08-05,2.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31814: Weekly/Monthly Check Ins: Weekly meeting with managers, instructor calls, etc.",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
913,2019-08-05,0.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11904: What's Changed,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
914,2019-08-06,3.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11904: What's Changed,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
915,2019-08-06,0.25,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
916,2019-08-06,0.17,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
917,2019-08-06,1.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11903: Decoding Healthcare,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
918,2019-08-06,3.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11904: What's Changed,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
919,2019-08-06,2.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
920,2019-08-07,3.88,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11904: What's Changed,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
921,2019-08-07,0.97,Lunch Break,,,,,,,,EMP_6,1
922,2019-08-07,3.93,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11904: What's Changed,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
923,2019-08-07,1.0,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
924,2019-08-07,0.67,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
925,2019-08-08,0.67,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
926,2019-08-08,0.58,"2050 Partners, Inc.",18327 Code Readiness MultiFamily,S21801: MF Code Readiness - 2050,Yes,Utilities:Other Utilities,Sub - 2050,,,EMP_6,1
927,2019-08-08,0.75,Greystar,19204 Menlo Uptown [BDE],Meeting,No,Nonresidential,Consulting,,,EMP_6,1
928,2019-08-08,0.25,@ Gabel Energy,,Gabel: Proposal,No,Nonresidential,Overhead,,,EMP_6,1
929,2019-08-08,4.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
930,2019-08-08,2.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
931,2019-08-08,1.33,@ Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead,,,EMP_6,1
932,2019-08-09,0.92,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
933,2019-08-09,0.5,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
934,2019-08-09,1.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
935,2019-08-09,2.0,@ Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,,,EMP_6,1
936,2019-08-09,1.42,Pacific Gas & Electric - Kelly Task 4,19006 - Task 4 - Kelly Contract,T41806: SBD,Yes,Utilities:PG&E,Task 4 - Future Code Work,,,EMP_6,1
937,2019-08-09,0.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
938,2019-08-09,2.0,@ Gabel Energy,,Gabel: Proposal,No,Nonresidential,Overhead,,,EMP_6,1
939,2019-08-12,3.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
940,2019-08-13,0.5,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
941,2019-08-13,1.0,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
942,2019-08-13,1.42,Kelly + Morgan Architects,19214 Malibu,Meeting,No,Residential,Energy Code Compliance Work,,,EMP_6,1
943,2019-08-13,2.92,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
944,2019-08-13,2.25,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
945,2019-08-13,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
946,2019-08-13,2.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
947,2019-08-14,0.58,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
948,2019-08-14,0.83,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
949,2019-08-14,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
950,2019-08-14,4.25,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
951,2019-08-14,1.33,@ Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead,,,EMP_6,1
952,2019-08-14,0.42,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
953,2019-08-14,0.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31822: Supporting 2019 Updates,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
954,2019-08-14,1.25,EVIA Studio,19205 The Studio - Tenant Improvement,Compliance,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
955,2019-08-14,1.25,"Carollo Engineers, Inc.",19210 Elsinore Valley Pump Station,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
956,2019-08-15,5.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
957,2019-08-15,1.0,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
958,2019-08-15,1.0,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
959,2019-08-15,0.5,Greystar,19204 Menlo Uptown [BDE],Meeting,No,Nonresidential,Consulting,,,EMP_6,1
960,2019-08-15,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
961,2019-08-15,0.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
962,2019-08-16,9.75,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T21801: Training General (add notes): When it doesn't fit in anywhere else, NOT a new project",Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
963,2019-08-18,0.67,Trachentenberg Architects,19178 Gordon Facade,Develop Report,Yes,Nonresidential,Extra Services,,,EMP_6,1
964,2019-08-18,1.0,Greystar,19204 Menlo Uptown [BDE],Project Coordination,No,Nonresidential,Consulting,,,EMP_6,1
965,2019-08-18,0.25,EVIA Studio,19205 The Studio - Tenant Improvement,Develop Report,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
966,2019-08-18,2.67,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
967,2019-08-18,0.83,Lunch Break,,,,,,,,EMP_6,1
968,2019-08-18,0.0,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
969,2019-08-18,2.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31809: NR Lighting Alteration(s),Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
970,2019-08-18,2.17,Lunch Break,,,,,,,,EMP_6,1
971,2019-08-19,0.4,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
972,2019-08-19,0.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11903: Decoding Healthcare,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
973,2019-08-19,0.67,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
974,2019-08-19,1.0,"2050 Partners, Inc.",18327 Code Readiness MultiFamily,S21801: MF Code Readiness - 2050,Yes,Utilities:Other Utilities,Sub - 2050,,,EMP_6,1
975,2019-08-19,0.33,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
976,2019-08-19,1.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31809: NR Lighting Alteration(s),Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
977,2019-08-19,0.83,Lunch Break,,,,,,,,EMP_6,1
978,2019-08-19,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
979,2019-08-19,0.5,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
980,2019-08-19,0.42,"2050 Partners, Inc.",18327 Code Readiness MultiFamily,S31801: Other Support,Yes,Utilities:Other Utilities,Sub - 2050,,,EMP_6,1
981,2019-08-19,1.0,Greystar,19204 Menlo Uptown [BDE],Meeting,No,Nonresidential,Consulting,,,EMP_6,1
982,2019-08-19,1.0,"2050 Partners, Inc.",18327 Code Readiness MultiFamily,S31801: Other Support,Yes,Utilities:Other Utilities,Sub - 2050,,,EMP_6,1
983,2019-08-20,1.5,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
984,2019-08-20,2.58,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
985,2019-08-20,1.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T21801: Training General (add notes): When it doesn't fit in anywhere else, NOT a new project",Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
986,2019-08-20,0.17,EVIA Studio,19205 The Studio - Tenant Improvement,Develop Report,Yes,Nonresidential,Extra Services,,,EMP_6,1
987,2019-08-20,0.5,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
988,2019-08-20,1.75,Greystar,19204 Menlo Uptown [BDE],Meeting,No,Nonresidential,Consulting,,,EMP_6,1
989,2019-08-20,1.42,@ Gabel Energy,,Gabel: Meeting,No,Overhead,Overhead,,,EMP_6,1
990,2019-08-21,0.67,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
991,2019-08-21,0.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31809: NR Lighting Alteration(s),Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
992,2019-08-21,0.42,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
993,2019-08-21,0.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
994,2019-08-21,0.58,Greystar,19204 Menlo Uptown [BDE],Project Coordination,No,Nonresidential,Consulting,,,EMP_6,1
995,2019-08-21,0.42,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
996,2019-08-21,1.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
997,2019-08-21,2.92,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
998,2019-08-22,0.42,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
999,2019-08-22,3.0,NORESCO,19107 2022 Case,S11901: 2022 Stakeholder Meetings,Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
1000,2019-08-22,0.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31814: Weekly/Monthly Check Ins: Weekly meeting with managers, instructor calls, etc.",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
1001,2019-08-22,0.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31809: NR Lighting Alteration(s),Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
1002,2019-08-22,2.92,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
1003,2019-08-22,1.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
1004,2019-08-22,0.83,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31809: NR Lighting Alteration(s),Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
1005,2019-08-23,1.25,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1006,2019-08-23,2.0,"Carollo Engineers, Inc.",19210 Elsinore Valley Pump Station,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
1007,2019-08-23,1.58,Lunch Break,,,,,,,,EMP_6,1
1008,2019-08-23,1.08,"Carollo Engineers, Inc.",19210 Elsinore Valley Pump Station,Energy Model/Takeoffs,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
1009,2019-08-23,1.67,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21901: Class Updates 2019,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
1010,2019-08-23,0.25,@ Gabel Energy,,Gabel: Proposal,No,Overhead,Overhead,,,EMP_6,1
1011,2019-08-25,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31821: 2019 Lighting Wheel,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
1012,2019-08-26,1.0,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1013,2019-08-26,3.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31821: 2019 Lighting Wheel,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
1014,2019-08-26,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31809: NR Lighting Alteration(s),Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
1015,2019-08-26,1.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11903: Decoding Healthcare,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
1016,2019-08-26,1.67,Greystar,19204 Menlo Uptown [BDE],Meeting,No,Nonresidential,Energy Code Compliance Work,,,EMP_6,1
1017,2019-08-26,1.08,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1018,2019-08-27,0.33,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1019,2019-08-27,0.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
1020,2019-08-27,0.25,@ Gabel Energy,,Gabel: Peer Review,No,Residential,Overhead,,,EMP_6,1
1021,2019-08-27,1.08,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31809: NR Lighting Alteration(s),Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
1022,2019-08-27,0.92,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31802: Conference/Presentation Attendance & Prep (include event, date, details in Notes);",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
1023,2019-08-27,0.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31821: 2019 Lighting Wheel,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
1024,2019-08-27,0.25,Lunch Break,,,,,,,,EMP_6,1
1025,2019-08-27,0.92,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
1026,2019-08-27,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31821: 2019 Lighting Wheel,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
1027,2019-08-27,2.91,NORESCO,19108 SCE 2019 ECA Resources Update (deleted),S#1901: NORESCO Other SME Tasks: General (Add Notes),Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
1028,2019-08-27,4.93,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
1029,2019-08-28,0.83,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1030,2019-08-28,3.08,NORESCO,19108 SCE 2019 ECA Resources Update (deleted),S#1901: NORESCO Other SME Tasks: General (Add Notes),Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
1031,2019-08-28,0.5,Lunch Break,,,,,,,,EMP_6,1
1032,2019-08-28,0.92,NORESCO,19108 SCE 2019 ECA Resources Update (deleted),S#1901: NORESCO Other SME Tasks: General (Add Notes),Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
1033,2019-08-28,3.25,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
1034,2019-08-28,0.67,SAN DIEGO GAS & ELECTRIC CO,19002 Codes & Standards Edu,T31810: SDG&E NR Lighting Audit,Yes,Utilities:SDG&E,Task 3 - Compliance Improvement,,,EMP_6,1
1035,2019-08-28,2.25,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
1036,2019-08-29,1.0,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1037,2019-08-29,2.0,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
1038,2019-08-29,1.33,@ Gabel Energy,,Gabel: Office Management,No,Overhead,Overhead,,,EMP_6,1
1039,2019-08-29,3.17,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T11903: Decoding Healthcare,Yes,Utilities:PG&E,Task 1 - Decoding Talks,,,EMP_6,1
1040,2019-08-29,0.83,@ Gabel Energy,,Gabel: Team Building,No,Overhead,Overhead,,,EMP_6,1
1041,2019-08-30,1.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),"T31803: Answering Questions: Answering industry questions via phone, email, or other as SME",Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
1042,2019-08-30,3.0,NORESCO,19108 SCE 2019 ECA Resources Update (deleted),S#1901: NORESCO Other SME Tasks: General (Add Notes),Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
1043,2019-09-02,5.0,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
1044,2019-09-03,4.0,NORESCO,19108 SCE 2019 ECA Resources Update (deleted),S#1901: NORESCO Other SME Tasks: General (Add Notes),Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
1045,2019-09-04,0.92,Greystar,19204 Menlo Uptown [BDE],Meeting,No,Nonresidential,Consulting,,,EMP_6,1
1046,2019-09-04,8.58,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
1047,2019-09-04,1.33,NORESCO,19107 2022 Case,S31901: 2022 CASE Measures List Support,Yes,Utilities:NORESCO,Sub-NORESCO,,,EMP_6,1
1048,2019-09-04,0.08,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1049,2019-09-04,1.83,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
1050,2019-09-05,5.0,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T21802: Res PEBI 2016,Yes,Utilities:PG&E,Task 2 - Standards Essential Courses,,,EMP_6,1
1051,2019-09-05,2.5,@ Gabel Energy,,Gabel: Email,No,Overhead,Overhead,,,EMP_6,1
1052,2019-09-05,0.25,Pacific Gas & Electric Co.,19001 Codes & Standards Buildings Edu (deleted),T31815: 2019 What Changed Resource,Yes,Utilities:PG&E,Task 3 - Compliance Improvement,,,EMP_6,1
1053,2019-09-05,3.42,@ Gabel Energy,,Gabel: Special Projects,No,Overhead,Overhead,,,EMP_6,1
1054,2019-09-05,0.67,Lunch Break,,,,,,,,EMP_6,1
